id,statement,label
25894,"Het statuut van de bedrijfswagen maakt immers deel uit van een breder debat over de loonkosten, zoals ook collega Dedecker al heeft aangehaald.",FNR
25951,Men kan een deelfiets aan het station reserveren voor die laatste kilometers.,FNR
25954,We vernemen nu al dat MaaS-spelers uit heel Europa met heel veel belangstelling kijken naar het effect dat de invoering van het mobiliteitsbudget zal hebben op de toepassing van dergelijke multimodale mobiliteitsoplossingen.,FNR
26069,Wij hebben dit artikel in de commissie gelukkig nog kunnen laten schrappen.,FNR
26193,"Wanneer we onderzoeken, zullen we weten.",NF
26226,"Collega's van Open Vld, misschien kan ik u niet overtuigen, maar ik wil mijn gouwgenoot, mevrouw Vautmans even citeren.",NF
26316,De meeste werknemers bij Carrefour werken ongeveer 24 uur per week.,FNR
26331,"Stop alstublieft de ontslagen werknemers, aan wie u maanden geleden met veel emotie uw medeleven hebt betuigd, af te schilderen als grote profiteurs van de sociale zekerheid.",FNR
26336,Dat wil zeggen dat overleg tussen de werknemers­organisaties en de werkgevers wordt gepleegd.,FNR
26345,"Mijnheer de minister, eergisteren konden wij inderdaad vernemen dat Carrefour zowat 600 oudere werknemers vanaf 56 jaar met brugpensioen sturen waarbij hun werkloosheidsuitkering tot 95 % van hun nettoloon wordt bijgepast, om thuis te blijven.",FR
26450,Jonge mensen en bijna iedereen in ons land doen dat vandaag.,FNR
26473,"Het gaat hier bij uitstek over communicatie en het is dan ook een beetje ironisch dat u niet bereid bent om de uitgestoken hand aan te nemen en met iedereen, niet alleen met de operatoren, maar ook met de minister van Consumentenzaken en de vertegenwoordigers van de consumentenverenigingen te bekijken hoe de consument het best gediend is en hoe hij de hoogste kwaliteit en meer waar voor zijn geld kan krijgen.",NF
26486,Onze fractie heeft alleszins geen communicatierichtlijnen nodig om 100 % voor de Rode Duivels te supporteren.,FNR
26493,Ecolo-Groen heeft een voorstel van resolutie ingediend dat straks in de plenaire vergadering wordt besproken.,FNR
26547,Er wordt 400 miljard per jaar aan rijkdom geproduceerd in ons land en meer dan 13 % van de kinderen leeft onder de armoedegrens.,FR
26618,Wij hopen dat de minister van Volksgezondheid ermee snel aan het werk gaat en heel wat van onze vragen concreet omzet in wetgeving of akkoorden met de sector.,NF
26651,Recent is er terecht veel te doen geweest rond Damso.,NF
26657,Hetzelfde geldt voor de wedstrijden van het Belgisch nationaal voetbalelftal.,FNR
26704,Ik vermoed dat u die mensen daarmee meer kwaad dan goed doet.,NF
26751,Wij mogen immers niet vergeten dat 80 % van de vluchtelingen in de regio wordt opgevangen.,FR
26793,Ik kom dan bij het laatste criterium.,FNR
26877,"Vorige week nog, ging het over het Europese debat over migratie, waar u volgende week namens deze regering zult spreken.",FNR
26883,U past de trucs van de paars-groene foor toe.,NF
26939,"Ik maak mij dan ook zorgen over het verschil tussen woord en daad, tussen wat daarnet allemaal werd uitgesproken door collega's van de meerderheid en de reactie van de meerderheid op feiten die zich voordoen.",NF
26970,Al jaren vraagt men een minimaal beleid voor betere leefomstandigheden in de gevangenissen.,FNR
26972,Vorige week vrijdag nam u een eenzijdige beslissing.,NF
27043,Er moeten mij evenwel nog drie dingen van het hart.,NF
27077,"Het gaat hier om een zaak die tot op heden in de feiten grotendeels bij de federaties ligt, waarvan sommige door de deelstaten worden erkend en gesubsidieerd.",FNR
27104,"Om te weten of iets goed is verlopen, moet men vooraf doelstellingen opstellen en deze nadien kunnen afwegen.",NF
27130,"De beslissing van president Trump om met deze praktijk nu te stoppen, betekent niet dat er een oplossing komt voor de kinderen die nu al zijn opgesloten in kooien.",FNR
27237,"Indien wij in het verleden misschien wat minder naar de klimaatpsychopaten van Groen hadden geluisterd en wat meer hadden geïnvesteerd in de derde generatie kerncentrales, onder andere in thoriumtechnologie, dan stonden we nu wellicht veel verder, want dan konden wij nu op een goedkope manier in eigen energie voorzien en tevens het mogelijk klimaatprobleem efficiënt aanpakken.",FR
27278,"De realiteit is dat de inkomens van werkende mensen de komende twee jaar tot 6 % zullen stijgen, dankzij de belastingverlaging, dankzij de indexering die in de wet vervat is en dankzij de loonmarge.",FR
27299,"Er wordt over 220 000 jobs gesproken, maar u vergeet er wel bij te vertellen dat slechts 50 000 jobs daarvan aan het beleid van de regering-Michel I toe te schrijven zijn.",FR
27311,"Mijnheer de eerste minister , ik dank u voor uw antwoord.",FNR
27401,"Een Parlement dat zichzelf respecteert, eist in een dergelijk belangwekkend dossier van de regering alle klaarheid en duidelijkheid.",NF
27410,Mijn fractie heeft alleszins een aantal artikelen opgelijst die zij voor herziening vatbaar wil verklaren.,FNR
27437,"Als klap op de vuurpijl, collega's, stijgt het sociale tarief nu met 22 %.",FR
27471,"Groot is dan ook onze verbazing toen we vernamen dat gisteren in het driepartijenoverleg van de Commissie, het Parlement en de Europese Raad de drie maanden naar een maand wordt verlaagd.",FNR
27540,"In België financieren wij nog altijd bedden, niet de gezondheid van mensen.",NF
27568,"Met twee is dat meestal al niet gemakkelijk, zoals in een huwelijk, laat staan met een aantal.",NF
27667,"Het voorliggend wetsontwerp biedt meer rechtszekerheid, verduidelijkt de wet en biedt een betere bescherming en erkenning van de belangrijke rol van vrijwilligers in onze samenleving, maar wij onderschrijven ook de opmerkingen van de Hoge Raad voor Vrijwilligers.",FNR
27676,Een dag later stond er: het is ons gelukt.,FNR
27690,Die uren werden dus in het zwart gepresteerd.,FNR
27814,Misschien kunt u vandaag ook toelichten hoever u staat met het verder wegwerken van de verschillen tussen arbeiders en bedienden.,NF
27822,De eisen om daar te werken liggen veel hoger dan in een andere sector.,FNR
27905,Het aantal doden ter plaatse is voor de jaren 2016 en 2017 in België gedaald met 17 tot 483.,FR
27907,"Wat het aantal geregistreerde letselongevallen betreft, is de tendens in ons land globaal negatief.",FNR
27932,De laatste officiële cijfers dateren van 2016.,FNR
27992,"Om die problemen weg te werken, voorziet het wetsontwerp in een verbod op het gebruik van pariteitsclausules.",FNR
28054,"Ook toenmalig minister van Financiën, de heer Reynders, kreeg de flyer, of de bloedvlek, in handen en hij gaf mij gelijk.",FNR
28064,Zonder haar zou ik de actie in het Parlement nooit hebben kunnen realiseren en zou het voorstel vandaag misschien niet aanvaard zijn.,NF
28096,"Wie bijvoorbeeld in een systeem van co-ouderschap zit, heeft er meer baat bij dat het ouderschapsverlof om de veertien dagen kan worden opgenomen.",FR
28100,"Met het huidig voorstel wordt tegemoetgekomen aan de vraag om bijvoorbeeld maar een halve dag per week op te nemen, of één dag om de veertien dagen.",FNR
28204,Ik overloop even thematisch de drie voorstellen.,FNR
28252,De voorstellen werden tenslotte reeds verschillende keren door leden van de oppositie en door leden van de meerderheid en zelfs samen door oppositie en meerderheid op alle mogelijke manieren aan de orde gesteld.,FNR
28268,Wij hebben dit echter aangepast.,FNR
28330,"In het verleden kwam men immers niet verder dan een eenmalige verhoging met 2 %, in september 2013.",FNR
28376,"Met dit voorstel focussen wij op een groep hardleerse verkeerscriminelen die goed de regels kennen, die herhaaldelijk voor politierechters verschijnen en die zich verdiepen in de wetgeving om bepaalde straffen te ontlopen.",FNR
28382,Deze mogelijke straf kon echter nauwelijks worden toegepast door de politierechters door de voorwaarden van de wetgeving.,FNR
28397,Uiteindelijk hebben we het wetsvoorstel nog geamendeerd met enkele artikelen ter verbetering van de wegverkeerswet zoals hier in maart goedgekeurd.,FNR
28428,"Bij immobilisering wordt het gebruik van het voertuig tijdelijk verhinderd, bijvoorbeeld door het gebruik van een wielklem.",FNR
28430,Het voorliggende wetsvoorstel voorziet in de uitbreiding van die twee maatregelen.,FNR
28450,De schoolstraat wordt vandaag al toegepast in heel wat steden en gemeenten.,FNR
28477,"Ten tweede, de regering moet ijveren voor een wereldwijd verbod.",NF
28525,Men fietst mooi ook om het probleem heen.,NF
28582,Elke dag zetten 125 000 Belgen geld in op online weddenschappen en elke dag registreren zich meer dan 8 000 nieuwe spelers.,FR
28639,Twee jaar later zijn de regels nog steeds niet aangepast.,FNR
28645,U gaat daarin duidelijk veel verder dan voorgaande ministers.,NF
28693,"Mijnheer de minister, u hebt een onderzoek gevraagd via de BBI.",FNR
28804,"Wie dat wenst, zal het begin van de vakantie kunnen vieren.",NF
28833,Het Oostenrijkse EU-voorzitterschap vanaf 1 juli kan hopelijk voor een koerswijziging zorgen.,FNR
28843,U hebt vandaag de grens overschreden van 500 000 nieuwe immigranten sinds het aantreden van deze regering.,FR
28857,De belastingdruk is tijdens de huidige legislatuur met 8 miljard euro gedaald.,FR
28883,"Er is natuurlijk nog werk te doen, want er is een overleg met de Europese Commissie, waarbij de Commissie een top-downbenadering hanteert en België een bottom-upbenadering.",FNR
28978,"Dat is slechts 256 miljoen euro van de 1,4 miljard euro.",FNR
29025,Volgens het zomerakkoord van vorig jaar zou men zelfs nog een stapje verder zetten in de laatste jaren van deze regering en daarvoor had men 100 miljoen euro uitgetrokken.,FNR
29038,"Inderdaad, er is groei en er is jobcreatie, maar in vergelijking met 30 andere Europese landen staat ons land inzake groei op de 26 Vaak wordt als uitleg gegeven dat ons land veel beter heeft gepresteerd tijdens de crisisjaren, en dat men bijgevolg niet kan verwachten dat het ook nu veel beter presteert dan de andere landen.",FR
29068,"De inspanning die wij nu leveren is heel pover want die 1,4 miljard heeft men onder andere gevonden via 826 miljoen aan technische correcties.",FNR
29085,"Door het statuut ontsnapte men aan alle mogelijke controles, zoals boekhoudkundige en financiële controles.",FNR
29086,"Er waren problemen op het gebied van integriteit, met als dieptepunt de aanhouding van de vorige directeur, die een tijdlang in de gevangenis zat en ook nu nog, tot grote ergernis van het personeel van de proefbank, alle voordelen blijft genieten onder het voorwendsel van vermoeden van onschuld.",FNR
29117,Daarom zouden wij de kans moeten grijpen om met wapenhandelaars samen te werken.,NF
29143,"Gelet echter op het feit dat de proefbank zichzelf financieel volledig moet bedruipen, wordt de oprichting van een antenne ontmoedigd, aangezien een antenne veel extra kosten met zich zou meebrengen, wat aan de gebruikers doorgerekend zal worden.",FNR
29178,"Dat is niet iets wat u hebt gewenst, mijnheer de eerste minister, of wat ik heb gewenst, maar het is omdat een van onze partners vertrokken is.",FNR
29198,"Mijnheer de eerste minister, collega's, onze fractie zal zich constructief opstellen ten aanzien van de problemen die andermaal door het slecht bestuur van deze regering in ons land aan de orde zijn.",NF
29217,"Ten tweede, de brexit is niet alleen voor de regering, maar ook voor het Parlement een prioriteit.",FNR
29287,Op Facebook staan er filmpjes van een N-VA gemeenteraadslid dat in de straten van Beiroet documenten uitdeelt.,FNR
29332,Het gaat om de dossiers rond humanitaire visa en het systeem waarin de staatssecretaris autonoom en helemaal alleen kon beslissen.,FNR
29433,"Mijnheer de voorzitter, ik sluit mij vooreerst aan bij de vraag van collega De Vriendt om bij de hoorzitting ook collega Francken te horen.",FNR
29539,Dan zou het probleem niet eens bestaan.,NF
29601,Over de regeling inzake de interne rechtspositie van geïnterneerden bestaat er namelijk veel onduidelijkheid.,NF
29637,"Ik zou zeggen, gewoon doen, mevrouw de minister.",NF
29645,"Er was ook het invoeren van satellietkantoren, het afschaffen van automatisch ziektepensioen voor mensen jonger dan 40 jaar en nog een aantal andere maatregelen.",FNR
29667,"Van ons mag het zo zijn, maar er mag geen enkele rationele argumentatie worden gevonden in wat de vakbonden nu voorstellen en de federale ambtenaren moeten zeker niet blijven werken zoals in de tijd van onze grootvaders en vaders.",NF
29672,Child Focus ziet steeds meer kinderen die organen missen.,FR
29689,"Bijna 618 niet-begeleide minderjarigen, meer dan vier keer het aantal leden in het halfrond, zijn vorig jaar verdwenen, waarvan slechts 124 aangemeld bij Child Focus.",FR
29717,Het gaat hier om de bescherming van onze privacy via de omzetting van een Europese richtlijn van twee  jaar geleden.,FNR
29780,"Mijnheer de voorzitter, collega's, wij hebben heel hard gewerkt in de onderzoekscommissie naar Kazachgate.",NF
29788,"Het belangrijkste of duidelijkste bewijs van het feit dat wij daar een onderscheid moeten maken en dat wij dat hebben gemaakt, is dat hier vandaag verschillende moties van verschillende oppositiepartijen op tafel liggen.",FNR
29818,"Dat soort initiatieven van onderuit, die gericht zijn op vereenvoudiging en efficiëntie, kan onze fractie alleen maar toejuichen.",NF
29840,Mevrouw Dierick heeft in de commissie reeds op een aantal vragen een antwoord gegeven.,FNR
29846,"Een toelatings­examen mag niet als een drempel tot het beroep dienen, zeker niet als het een knelpuntberoep is.",NF
29912,Een laatste vraag luidt of een economische return voor de drie Gewesten in ons land niet belangrijker is dan een Europees contract.,FNR
29990,"Helaas was dat niet mogelijk, ondanks het feit dat de overeenkomst perfect kon worden uitgevoerd volgens artikel 2.",FNR
29999,"Toen de collega's Van der Maelen en De Vriendt een doofpot­operatie aankaartten, hebt u gezegd dat de oppositie fragiel en zwak is en van geen hout pijlen weet te maken.",FNR
30021,"Dat is de lijn die u gevolgd hebt, iets wat u trouwens ook de voorbije dagen hebt gedaan.",FNR
30062,"Een dading voor rekening van de Belgische Staat, terwijl die Belgische Staat geen enkele schade heeft veroorzaakt, kan niet.",NF
30063,"Fraus omnia corrumpit Mijnheer de eerste minister, ik roep u op om die bende niet het geld frauduleus te laten stelen en te graaien uit onze Staatskas.",FNR
30075,Er zijn gelukkig enkele goede voorbeelden.,NF
30089,"Dat wij vandaag de eerste minister niet mogen ondervragen over dit thema, noch over het thema van de levering van producten die zogenaamd zijn bestemd voor chemische wapens in Syrië, heeft alles te maken met de vader van de eerste minister.",FNR
30160,"Ondanks vele initiatieven, waarbij ik vooral aan het Verdrag chemische wapens van 1993 denk, is die strijd tegen chemische wapens zeker en vast nog niet gestreden.",FNR
30203,"Daarbij moeten onze aankoopprocedures echter zuiver op de graat zijn, zonder sturing, met alle opties op tafel en met voldoende parlementaire controle.",NF
