sentence_id,content,ID,S_ID,LENGTH,POL,SUBJ,LEMMA_SENT,POS_SENT,LEMMA_POS,category
4439,Dit is wellicht de aankondiging van een nieuw tijdperk door de NVA.,1983,4439,13,0.1500000000,0.450000000,dit zijn wellicht de aankondiging van een nieuw tijdperk door de nva .,PRP MD RB DT NN IN DT JJ NN IN DT NN .,dit_PRP zijn_MD wellicht_RB de_DT aankondiging_NN van_IN een_DT nieuw_JJ tijdperk_NN door_IN de_DT nva_NN ._.,NFS
4308,Ik zou die uitleg eigenlijk aan mevrouw Smaers moeten laten.,1940,4308,11,0.0000000000,0.300000000,ik zullen die uitleg eigenlijk aan mevrouw smaers moeten laten .,PRP MD PRP NN JJ IN NN NNP MD VB .,ik_PRP zullen_MD die_PRP uitleg_NN eigenlijk_JJ aan_IN mevrouw_NN smaers_NNP moeten_MD laten_VB ._.,NFS
4622,"Wij moeten de huidige wetgeving absoluut evalueren, stroomlijnen en eraan sleutelen, in de richting van de aanbevelingen die vandaag voorliggen.",2049,4622,23,0.0500000000,0.400000000,"wij moeten de huidig wetgeving absoluut evaluer , stroomlijn en eraan sleutel , in de richting van de aanbeveling die vandaag voorlig .","PRP MD DT JJ NN JJ NNS , NNS CC RB NNS , IN DT NN IN DT NNS PRP RB NNS .","wij_PRP moeten_MD de_DT huidig_JJ wetgeving_NN absoluut_JJ evaluer_NNS ,_, stroomlijn_NNS en_CC eraan_RB sleutel_NNS ,_, in_IN de_DT richting_NN van_IN de_DT aanbeveling_NNS die_PRP vandaag_RB voorlig_NNS ._.",NFS
4550,Ik denk dat we het vooral ook moeten doen met zin voor samenwerking.,2020,4550,14,0.0000000000,0.000000000,ik denken dat we het vooral ook moeten doen met zin voor samenwerking .,PRP VBP CC PRP PRP RB RB MD VB IN NN IN NN .,ik_PRP denken_VBP dat_CC we_PRP het_PRP vooral_RB ook_RB moeten_MD doen_VB met_IN zin_NN voor_IN samenwerking_NN ._.,NFS
4243,"Dat is de enige breuk, op dat moment zijn onze wegen gescheiden.",1915,4243,14,0.5500000000,0.800000000,"dat zijn de enig breuk , op dat moment zijn onze weg scheiden .","PRP MD DT JJ NN , RP PRP NN PRP$ PRP$ NNS VBN .","dat_PRP zijn_MD de_DT enig_JJ breuk_NN ,_, op_RP dat_PRP moment_NN zijn_PRP$ onze_PRP$ weg_NNS scheiden_VBN ._.",NFS
4587,"Maar ik begrijp dat de meldingsplichtigen, en dan vooral de banken een houvast willen omdat zij zo sneller de individuele risicoanalyse kunnen uitvoeren.",2034,4587,25,0.0000000000,0.000000000,"maar ik begrijpen dat de meldingsplichtigen , en dan vooral de bank een houvast willen omdat zij zo sneller de individueel risicoanalys kunnen uitvoeren .","CC PRP VBP CC DT JJ , CC RB RB DT NNS DT NN MD CC PRP RB JJR DT JJ JJ MD VB .","maar_CC ik_PRP begrijpen_VBP dat_CC de_DT meldingsplichtigen_JJ ,_, en_CC dan_RB vooral_RB de_DT bank_NNS een_DT houvast_NN willen_MD omdat_CC zij_PRP zo_RB sneller_JJR de_DT individueel_JJ risicoanalys_JJ kunnen_MD uitvoeren_VB ._.",NFS
4567,"We hebben moeten vaststellen dat – dat was de frustratie van de commissie – hoewel de banden tussen het hoofdkantoor en de filialen vennootschapsmatig zeer nauw zijn, er vaak werd gezegd: wij weten daar niets van, het was een ander management, het was voor onze periode.",2026,4567,51,-0.2000000000,0.413300000,"we hebben moeten vaststellen dat – dat zijn de frustratie van de commissie – hoewel de band tussen het hoofdkantoor en de filiaal vennootschapsmatig zeer nauw zijn , er vaak worden zeggen : wij wijten daar niets van , het zijn een ander management , het zijn voor onze periode .","PRP MD MD VB PRP NN CC MD DT NN IN DT NN NN CC DT NNS IN DT NN CC DT NNS JJ RB JJ MD , RB RB MD VBN . PRP VB RB PRP RP , DT MD DT PRP NN , DT MD IN PRP$ NN .","we_PRP hebben_MD moeten_MD vaststellen_VB dat_PRP –_NN dat_CC zijn_MD de_DT frustratie_NN van_IN de_DT commissie_NN –_NN hoewel_CC de_DT band_NNS tussen_IN het_DT hoofdkantoor_NN en_CC de_DT filiaal_NNS vennootschapsmatig_JJ zeer_RB nauw_JJ zijn_MD ,_, er_RB vaak_RB worden_MD zeggen_VBN :_. wij_PRP wijten_VB daar_RB niets_PRP van_RP ,_, het_DT zijn_MD een_DT ander_PRP management_NN ,_, het_DT zijn_MD voor_IN onze_PRP$ periode_NN ._.",NFS
4214,"Nogmaals, ik laat in het midden wie daar juist en fout in is, maar dat was op basis van een aantal themata die u gewoon niet in het rapport wou zien.",1902,4214,34,-0.2667000000,0.633300000,"nogmaals , ik laten in het midden wie daar juist en fout in zijn , maar dat zijn op basis van een aantal themata die u gewoon niet in het rapport willen zien .","NNP , PRP MD IN PRP RB PRP RB JJ CC NN IN MD , CC CC MD IN NN IN DT JJ NN PRP PRP JJ RB IN DT NN MD VB .","nogmaals_NNP ,_, ik_PRP laten_MD in_IN het_PRP midden_RB wie_PRP daar_RB juist_JJ en_CC fout_NN in_IN zijn_MD ,_, maar_CC dat_CC zijn_MD op_IN basis_NN van_IN een_DT aantal_JJ themata_NN die_PRP u_PRP gewoon_JJ niet_RB in_IN het_DT rapport_NN willen_MD zien_VB ._.",NFS
4501,"Er zal extra personeel worden ingezet, met de bijzondere situatie in Brussel.",2002,4501,14,0.5000000000,0.775000000,"er zullen extra personeel worden inzetten , met de bijzonder situatie in brussel .","RB MD JJ NN MD VBN , IN DT JJ NN IN NNP .","er_RB zullen_MD extra_JJ personeel_NN worden_MD inzetten_VBN ,_, met_IN de_DT bijzonder_JJ situatie_NN in_IN brussel_NNP ._.",CFS
4202,"Mijnheer de voorzitter, ik vind dat het minachten van het werk van de experts.",1897,4202,16,0.0000000000,0.000000000,"mijnheer de voorzitter , ik vinden dat het minachten van het werk van de expert .","NN DT NN , PRP VBP CC DT NN IN DT NN IN DT NNS .","mijnheer_NN de_DT voorzitter_NN ,_, ik_PRP vinden_VBP dat_CC het_DT minachten_NN van_IN het_DT werk_NN van_IN de_DT expert_NNS ._.",NFS
4686,De fiscaliteit zal overigens voor een stuk nog complexer worden.,2072,4686,11,0.0000000000,0.000000000,de fiscaliteit zullen overigens voor een stuk nog complexer worden .,DT NN MD RB IN DT NN RB NN MD .,de_DT fiscaliteit_NN zullen_MD overigens_RB voor_IN een_DT stuk_NN nog_RB complexer_NN worden_MD ._.,NFS
4238,"Dit rapport omvat alle elementen die in de Panamacommissie aan bod gekomen zijn, omdat wij wilden dat alle elementen in dit Parlement konden worden besproken.",1912,4238,27,0.0000000000,0.000000000,"dit rapport omvatten alle element die in de panamacommissie aan bod komen zijn , omdat wij willen dat alle element innen dit parlement kunnen worden bespreken .","PRP NN VBZ PRP NNS PRP IN DT NNP IN NN VBN MD , CC PRP MD CC PRP NNS VB PRP NNP MD MD VBN .","dit_PRP rapport_NN omvatten_VBZ alle_PRP element_NNS die_PRP in_IN de_DT panamacommissie_NNP aan_IN bod_NN komen_VBN zijn_MD ,_, omdat_CC wij_PRP willen_MD dat_CC alle_PRP element_NNS innen_VB dit_PRP parlement_NNP kunnen_MD worden_MD bespreken_VBN ._.",NFS
4638,Daarom is het zo belangrijk dat wij de term belastingsparadijs invullen en uniformeren.,2058,4638,14,0.3500000000,0.850000000,daarom zijn het zo belangrijk dat wij de term belastingsparadij invul en uniformeer .,RB MD PRP RB JJ CC PRP DT NN NNS NNS CC NNS .,daarom_RB zijn_MD het_PRP zo_RB belangrijk_JJ dat_CC wij_PRP de_DT term_NN belastingsparadij_NNS invul_NNS en_CC uniformeer_NNS ._.,NFS
4715,Ik meen echter dat wij op heel wat vlakken niet zo erg veel verschillen van visie wat betreft de concrete implicatie en praktische uitwerking van deze aanbeveling.,2082,4715,28,0.1083000000,0.654200000,ik menen echter dat wij op heel wat vlak niet zo erg veel verschil van visie wat betreffen de concreet implicatie en praktisch uitwerking vannen deze aanbeveling .,PRP VBP RB CC PRP IN NN PRP NNS RB RB JJ CD NNS IN NN PRP VBZ DT JJ NN CC JJ NN VB PRP NN .,ik_PRP menen_VBP echter_RB dat_CC wij_PRP op_IN heel_NN wat_PRP vlak_NNS niet_RB zo_RB erg_JJ veel_CD verschil_NNS van_IN visie_NN wat_PRP betreffen_VBZ de_DT concreet_JJ implicatie_NN en_CC praktisch_JJ uitwerking_NN vannen_VB deze_PRP aanbeveling_NN ._.,NFS
4471,"Er is 10 miljoen euro opgehaald, wat ongeveer zes keer het bedrag is dat naar aanleiding van de Panama Papers in Nederland is opgehaald.",1994,4471,26,-0.6500000000,0.900000000,"er zijn 10 miljoen euro ophalen , wat ongeveer zes keer het bedrag zijn dat naar aanleiding van de panama papers in nederland zijn ophalen .","RB MD CD CD NN VBN , PRP RB CD NN DT NN MD PRP IN NN IN DT NNP NNP IN NNP MD VBN .","er_RB zijn_MD 10_CD miljoen_CD euro_NN ophalen_VBN ,_, wat_PRP ongeveer_RB zes_CD keer_NN het_DT bedrag_NN zijn_MD dat_PRP naar_IN aanleiding_NN van_IN de_DT panama_NNP papers_NNP in_IN nederland_NNP zijn_MD ophalen_VBN ._.",CFS
4560,"Dit is een zaak van vele departementen, die multidisciplinariteit vraagt.",2024,4560,12,0.0000000000,0.000000000,"dit zijn een zaak van vele departement , die multidisciplinariteit vragen .","PRP MD DT NN IN CD NNS , PRP NN VBP .","dit_PRP zijn_MD een_DT zaak_NN van_IN vele_CD departement_NNS ,_, die_PRP multidisciplinariteit_NN vragen_VBP ._.",NFS
4208,"Als u zoiets zegt, kunt u niet anders verwachten dan dat wij vertellen hoe het in de realiteit is gegaan.",1899,4208,22,0.0000000000,0.800000000,"als u zoiets zeggen , kunnen u niet anders verwachten dan dat wij vertellen hoe het in de realiteit zijn gaan .","CC PRP PRP VBP , MD PRP RB RB VB RB CC PRP VB RB DT IN DT NN MD VBN .","als_CC u_PRP zoiets_PRP zeggen_VBP ,_, kunnen_MD u_PRP niet_RB anders_RB verwachten_VB dan_RB dat_CC wij_PRP vertellen_VB hoe_RB het_DT in_IN de_DT realiteit_NN zijn_MD gaan_VBN ._.",NFS
4176,"Het is niet zo dat de basis, de start, het ontnemen van gegevens, niet tot een relevant maatschappelijk probleem leidt.",1889,4176,24,0.0000000000,0.050000000,"het zijn niet zo dat de basis , de start , het ontnemen van gegeven , niet tot een relevant maatschappelijk probleem leiden .","PRP MD RB RB CC DT NN , DT NN , DT NN IN NNS , CC IN DT JJ JJ NN VBZ .","het_PRP zijn_MD niet_RB zo_RB dat_CC de_DT basis_NN ,_, de_DT start_NN ,_, het_DT ontnemen_NN van_IN gegeven_NNS ,_, niet_CC tot_IN een_DT relevant_JJ maatschappelijk_JJ probleem_NN leiden_VBZ ._.",NFS
4307,Het gaat trouwens om veel laaggeschoolden.,1939,4307,7,0.0000000000,0.000000000,het gaten trouwens om veel laaggeschoold .,PRP VBZ RB CC CD NNS .,het_PRP gaten_VBZ trouwens_RB om_CC veel_CD laaggeschoold_NNS ._.,NFS
4734,"Ook daarvoor moet een boordtabel worden opgesteld, wat trouwens in de commissie aan het Parlement is beloofd.",2089,4734,19,0.0000000000,0.000000000,"ook daarvoor moeten een boordtabel worden opstellen , wat trouwens in de commissie aan het parlement zijn beloven .","RB RB MD DT NN MD VBN , PRP RB IN DT NN IN DT NNP MD VBN .","ook_RB daarvoor_RB moeten_MD een_DT boordtabel_NN worden_MD opstellen_VBN ,_, wat_PRP trouwens_RB in_IN de_DT commissie_NN aan_IN het_DT parlement_NNP zijn_MD beloven_VBN ._.",CFS
4358,Denk maar aan de discussie over LuxLeaks met Luxemburg.,1955,4358,10,0.0000000000,0.000000000,denk maar aan de discussie over luxleak met luxemburg .,NN CC IN DT NN IN NNS IN NNP .,denk_NN maar_CC aan_IN de_DT discussie_NN over_IN luxleak_NNS met_IN luxemburg_NNP ._.,NFS
4589,Wij moeten kunnen voorbijgaan aan de commerciële ingesteldheid ten opzichte van de antiwitwasreglementering.,2036,4589,14,0.0000000000,0.000000000,wij moeten kunnen voorbijgaan aan de commerciël ingesteldheid ten opzichte van de antiwitwasreglementering .,PRP MD MD VB IN DT JJ NN IN NN IN DT NN .,wij_PRP moeten_MD kunnen_MD voorbijgaan_VB aan_IN de_DT commerciël_JJ ingesteldheid_NN ten_IN opzichte_NN van_IN de_DT antiwitwasreglementering_NN ._.,NFS
4244,Het heeft niets te maken met wat wij wel of niet wilden.,1916,4244,13,0.0000000000,0.000000000,het hebben niets te maken met wat wij wel of niet willen .,PRP MD PRP TO VB IN PRP PRP JJ CC RB MD .,het_PRP hebben_MD niets_PRP te_TO maken_VB met_IN wat_PRP wij_PRP wel_JJ of_CC niet_RB willen_MD ._.,NFS
4479,De dossiers gaan veel te traag van het ene naar het andere specialisme over.,1996,4479,15,-0.3167000000,0.533300000,de dossier gaan veel te traag van het ene naar het andere specialisme over .,DT NNS VB CD RB JJ IN DT PRP IN DT PRP NN RP .,de_DT dossier_NNS gaan_VB veel_CD te_RB traag_JJ van_IN het_DT ene_PRP naar_IN het_DT andere_PRP specialisme_NN over_RP ._.,NFS
4632,"De dubbelstructuren zullen daarmee worden aangepakt, de uitkeringen voor de trust worden ook in rekening gebracht, een specifieke antimisbruikbepaling wordt hervormd zodat wij ook de sicavs kunnen aanpakken enzovoort.",2054,4632,32,0.0000000000,0.200000000,"de dubbelstructuur zullen daarmee worden aanpakken , de uitkering voor de trust worden ook in rekening brengen , een specifiek antimisbruikbepaling worden hervormden zodat wij ook de sicav kunnen aanpakken enzovoort .","DT NNS MD RB MD VBN , DT NNS IN DT NN MD RB IN NN VBN , DT JJ NN MD VBN CC PRP RB DT NNS MD VB RB .","de_DT dubbelstructuur_NNS zullen_MD daarmee_RB worden_MD aanpakken_VBN ,_, de_DT uitkering_NNS voor_IN de_DT trust_NN worden_MD ook_RB in_IN rekening_NN brengen_VBN ,_, een_DT specifiek_JJ antimisbruikbepaling_NN worden_MD hervormden_VBN zodat_CC wij_PRP ook_RB de_DT sicav_NNS kunnen_MD aanpakken_VB enzovoort_RB ._.",CFS
4364,Wij vragen ook dat het wettelijk verankerd wordt.,1959,4364,9,0.0000000000,0.000000000,wij vragen ook dat het wettelijk verankeren worden .,PRP VBP RB CC DT JJ VBN MD .,wij_PRP vragen_VBP ook_RB dat_CC het_DT wettelijk_JJ verankeren_VBN worden_MD ._.,UFS
4418,Om die reden werd in 2009 ook de unaviaprocedure goedgekeurd naar aanleiding van de onderzoekscommissie Fiscale Fraude.,1978,4418,18,-0.6500000000,0.900000000,om die reden worden in 2009 ook de unaviaproceduur goedkeuren naar aanleiding van de onderzoekscommissie fiscale fraude .,CC PRP VBD MD IN CD RB DT JJ VBN IN NN IN DT NN NNP NNP .,om_CC die_PRP reden_VBD worden_MD in_IN 2009_CD ook_RB de_DT unaviaproceduur_JJ goedkeuren_VBN naar_IN aanleiding_NN van_IN de_DT onderzoekscommissie_NN fiscale_NNP fraude_NNP ._.,CFS
4540,Daar zullen we de komende jaren de winst mee halen.,2018,4540,11,0.0000000000,0.100000000,daar zullen we de komend jaar de winst mee halen .,RB MD PRP DT JJ NNS DT NN RP VB .,daar_RB zullen_MD we_PRP de_DT komend_JJ jaar_NNS de_DT winst_NN mee_RP halen_VB ._.,NFS
4504,Het stoort mij dat er hier een debat gevoerd wordt op basis van aanbevelingen die men niet gelezen heeft.,2004,4504,20,-0.1500000000,0.700000000,het stoort mij dat er hier een debat voeren worden op basis van aanbeveling die men niet lezen hebben .,DT NN PRP CC RB RB DT NN VBN MD IN NN IN NNS PRP DT RB VBN MD .,het_DT stoort_NN mij_PRP dat_CC er_RB hier_RB een_DT debat_NN voeren_VBN worden_MD op_IN basis_NN van_IN aanbeveling_NNS die_PRP men_DT niet_RB lezen_VBN hebben_MD ._.,NFS
4219,Mijn punt is dat de meerderheid niet heeft gewild dat het rapport van onze experts als basis voor de besprekingen werd gebruikt.,1906,4219,23,0.0000000000,0.000000000,mijn punt zijn dat de meerderheid niet hebben willen dat het rapport van onze expert als basis voor de bespreking worden gebruiken .,PRP$ NN MD CC DT NN RB MD VBN CC DT NN IN PRP$ NNS PRP NN IN DT NNS MD VBN .,mijn_PRP$ punt_NN zijn_MD dat_CC de_DT meerderheid_NN niet_RB hebben_MD willen_VBN dat_CC het_DT rapport_NN van_IN onze_PRP$ expert_NNS als_PRP basis_NN voor_IN de_DT bespreking_NNS worden_MD gebruiken_VBN ._.,NFS
4222,"Dat wij van mening verschillen, hoe meer, hoe liever.",1908,4222,12,0.0000000000,0.000000000,"dat wij van mening verschil , hoe meer , hoe liever .","PRP PRP IN NN NNS , RB RB , RB JJR .","dat_PRP wij_PRP van_IN mening_NN verschil_NNS ,_, hoe_RB meer_RB ,_, hoe_RB liever_JJR ._.",NFS
4378,"Mijnheer Vanvelthoven, de amendementen moet u straks maar toelichten.",1963,4378,11,0.0000000000,0.000000000,"mijnheer vanvelthoven , de amendement moeten u straks maar toelicht .","NN NNP , DT NNS MD PRP JJ RB NNS .","mijnheer_NN vanvelthoven_NNP ,_, de_DT amendement_NNS moeten_MD u_PRP straks_JJ maar_RB toelicht_NNS ._.",NFS
4370,"Welnu, volgende week komt het rapport uit van het Europees Parlement.",1960,4370,13,0.0000000000,0.200000000,"welnu , volgennen week komen het rapport uit van het europees parlement .","UH , VBG NN VBZ DT NN RP IN DT NNP NNP .","welnu_UH ,_, volgennen_VBG week_NN komen_VBZ het_DT rapport_NN uit_RP van_IN het_DT europees_NNP parlement_NNP ._.",UFS
4488,Wij geloven wel in informatisering.,1998,4488,6,0.0000000000,0.000000000,wij geloven wel in informatisering .,PRP VBP RB IN NN .,wij_PRP geloven_VBP wel_RB in_IN informatisering_NN ._.,NFS
4636,"Voor sommigen is België een belastingsparadijs, voor anderen bestaan er geen belastingsparadijzen meer, nog anderen willen een zeer lange lijst.",2057,4636,23,-0.1100000000,0.660000000,"voor sommigen zijn belgië een belastingsparadijs , voor anderen bestaan er geen belastingsparadijs meer , nog anderen willen een zeer lang lijst .","IN PRP MD NNP DT NN , IN PRP VBP RB PRP NNS RB , CC PRP VBP DT RB JJ NN .","voor_IN sommigen_PRP zijn_MD belgië_NNP een_DT belastingsparadijs_NN ,_, voor_IN anderen_PRP bestaan_VBP er_RB geen_PRP belastingsparadijs_NNS meer_RB ,_, nog_CC anderen_PRP willen_VBP een_DT zeer_RB lang_JJ lijst_NN ._.",NFS
4332,Men zal die vragen moeten bekijken en waarschijnlijk zal men ook nog eens zijn eigen voorwaarden kunnen opleggen.,1948,4332,19,0.0667000000,0.544400000,men zullen die vragen moeten bekijken en waarschijnlijk zullen men ook nog eens zijn eigen voorwaard kunnen opleggen .,PRP MD PRP VB MD VB CC JJ MD PRP RB RB RB PRP$ PRP NNS MD VB .,men_PRP zullen_MD die_PRP vragen_VB moeten_MD bekijken_VB en_CC waarschijnlijk_JJ zullen_MD men_PRP ook_RB nog_RB eens_RB zijn_PRP$ eigen_PRP voorwaard_NNS kunnen_MD opleggen_VB ._.,NFS
4633,Heel belangrijk is ook de meldingsplicht voor financiële tussenpersonen en juridisch adviseurs.,2055,4633,13,0.2800000000,0.500000000,heel belangrijk zijn ook de meldingsplicht voor financiël tussenpersoon en juridisch adviseur .,RB NN MD RB DT NN IN JJ NNS CC JJ NNS .,heel_RB belangrijk_NN zijn_MD ook_RB de_DT meldingsplicht_NN voor_IN financiël_JJ tussenpersoon_NNS en_CC juridisch_JJ adviseur_NNS ._.,NFS
4618,Dat moet natuurlijk altijd met respect voor de fundamentele rechten gebeuren.,2048,4618,12,0.2375000000,0.575000000,dat moeten natuurlijk altijd met respect voor de fundamenteel recht gebeuren .,PRP MD JJ RB IN NN IN DT JJ NNS VB .,dat_PRP moeten_MD natuurlijk_JJ altijd_RB met_IN respect_NN voor_IN de_DT fundamenteel_JJ recht_NNS gebeuren_VB ._.,NFS
4311,Tegelijkertijd brengt het bedrijf ook vernieuwing op het gebied van logistiek.,1942,4311,12,0.1500000000,0.100000000,tegelijkertijd brengen het bedrijf ook vernieuwing op het gebied van logistiek .,RB VBZ PRP NN RB NN IN DT NN IN JJ .,tegelijkertijd_RB brengen_VBZ het_PRP bedrijf_NN ook_RB vernieuwing_NN op_IN het_DT gebied_NN van_IN logistiek_JJ ._.,NFS
4232,"Ik wil even nuanceren wat u zegt, met name dat wij met een totaal nieuwe tekst zijn gekomen.",1910,4232,20,0.2100000000,0.630000000,"ik willen even nuanceer wat u zeggen , met name dat wij met een totaal nieuw tekst zijn komen .","PRP MD RB NNS PRP PRP VBP , IN NN CC PRP IN DT JJ JJ NN PRP$ VBN .","ik_PRP willen_MD even_RB nuanceer_NNS wat_PRP u_PRP zeggen_VBP ,_, met_IN name_NN dat_CC wij_PRP met_IN een_DT totaal_JJ nieuw_JJ tekst_NN zijn_PRP$ komen_VBN ._.",NFS
4272,Sommigen hebben dat uit overtredingszin gedaan.,1923,4272,7,0.0000000000,0.000000000,sommigen hebben dat uit overtredingszin doen .,PRP MD PRP IN NN VBN .,sommigen_PRP hebben_MD dat_PRP uit_IN overtredingszin_NN doen_VBN ._.,NFS
4430,"Als ze dat doen, dan is er geen sprake meer van fraude, maar dan wordt de economische activiteit op een terechte manier uitgebaat en wordt die correct fiscaal geregeld.",1982,4430,32,0.3333000000,0.666700000,"als ze dat doen , dan zijn er geen sprake meer van fraud , maar dan worden de economisch activiteit op een terecht manier uitbaten en worden die correct fiscaal regelen .","CC PRP PRP VB , RB MD RB PRP NN RB IN JJ , CC RB MD DT JJ NN IN DT JJ NN VBN CC MD PRP JJ NN VBN .","als_CC ze_PRP dat_PRP doen_VB ,_, dan_RB zijn_MD er_RB geen_PRP sprake_NN meer_RB van_IN fraud_JJ ,_, maar_CC dan_RB worden_MD de_DT economisch_JJ activiteit_NN op_IN een_DT terecht_JJ manier_NN uitbaten_VBN en_CC worden_MD die_PRP correct_JJ fiscaal_NN regelen_VBN ._.",NFS
4544,"In die zin betreur ik nu al de voorafname op de stemming, die voor u negatief zou zijn, collega Laaouej.",2019,4544,23,-0.3333000000,0.466700000,"in die zin betreuren ik nu al de voorafname op de stemming , die voor u negatief zullen zijn , collega laaouej .","IN PRP NN VBP PRP RB RB DT NN IN DT NN , PRP IN PRP JJ MD MD , NN NNP .","in_IN die_PRP zin_NN betreuren_VBP ik_PRP nu_RB al_RB de_DT voorafname_NN op_IN de_DT stemming_NN ,_, die_PRP voor_IN u_PRP negatief_JJ zullen_MD zijn_MD ,_, collega_NN laaouej_NNP ._.",NFS
